Sample,X,Y,Z
784,-0.383,-0.285,-1.191
785,0.105,0.117,-1.047
786,-0.004,0.172,-0.977
787,-0.133,-0.090,-0.980
788,0.141,0.211,-0.926
789,0.125,0.266,-0.902
790,-0.156,-0.207,-0.879
791,0.305,0.027,-0.875
792,0.461,0.219,-1.074
793,-0.281,-0.500,-1.113
794,-0.309,-0.023,-1.168
795,-0.090,-0.047,-1.074
796,-0.285,-0.066,-1.086
797,-0.168,-0.070,-1.008
798,-0.008,0.285,-1.066
799,-0.293,-0.078,-0.918
800,-0.184,0.156,-0.973
801,0.191,-0.012,-0.914
802,0.191,-0.012,-0.918
803,0.188,0.121,-0.898
804,0.059,-0.043,-1.031
805,0.145,-0.121,-1.012
806,0.254,0.230,-1.039
807,-0.250,-0.234,-1.078
808,-0.359,-0.199,-1.145
809,0.164,0.258,-0.961
810,-0.332,-0.043,-0.992
811,-0.375,-0.176,-1.035
812,0.172,0.270,-1.062
813,-0.070,0.066,-0.988
814,-0.246,-0.199,-0.469
815,0.461,0.137,-0.840
816,0.309,0.223,-0.934
817,-0.246,-0.441,-1.047
818,-0.039,0.020,-1.180
819,0.031,-0.020,-1.176
820,-0.043,0.203,-1.125
821,-0.215,-0.137,-0.824
822,-0.324,-0.027,-1.012
823,-0.195,-0.137,-1.121
824,0.223,0.215,-1.070
825,-0.133,0.051,-0.922
826,-0.129,-0.082,-0.809
827,0.363,0.254,-0.902
828,0.051,-0.090,-0.969
829,-0.340,-0.277,-1.129
830,0.066,-0.012,-1.160
831,0.051,0.164,-1.020
832,-0.066,-0.016,-0.883
833,-0.012,0.113,-0.926
834,-0.082,-0.020,-1.113
835,-0.348,-0.234,-1.246
836,0.160,0.043,-1.031
837,0.188,0.398,-0.934
838,-0.281,-0.422,-0.844
839,-0.047,0.148,-1.000
840,0.117,-0.020,-1.125
841,-0.363,-0.312,-1.105
842,-0.078,0.078,-1.055
843,0.484,0.402,-0.828
844,-0.180,-0.082,-0.820
845,-0.102,-0.145,-1.105
846,0.410,0.137,-1.184
847,-0.309,-0.094,-1.156
848,-0.348,-0.094,-0.973
849,0.348,0.109,-0.762
850,0.047,0.109,-1.055
851,-0.359,-0.621,-1.051
852,0.352,0.500,-0.980
853,-0.262,-0.078,-0.910
854,-0.547,-0.332,-1.047
855,0.367,0.211,-1.023
856,0.156,0.156,-1.109
857,-0.496,-0.332,-1.102
858,0.031,0.051,-0.957
859,0.391,0.480,-0.883
