Sample,X,Y,Z
868,0.047,-0.059,-1.043
869,-0.082,-0.191,-1.152
870,0.141,0.219,-1.207
871,0.012,0.121,-1.129
872,0.102,0.023,-0.859
873,-0.043,0.004,-0.785
874,-0.309,-0.293,-1.023
875,-0.199,-0.148,-1.051
876,0.055,0.395,-1.102
877,-0.105,0.191,-0.996
878,-0.367,-0.070,-0.891
879,0.086,0.094,-0.875
880,0.031,-0.102,-1.008
881,0.039,-0.020,-1.020
882,0.242,-0.055,-0.957
883,0.230,0.223,-1.125
884,-0.043,-0.184,-1.137
885,-0.090,-0.152,-1.086
886,-0.059,-0.082,-0.988
887,-0.145,-0.117,-0.984
888,-0.148,-0.078,-0.910
889,0.148,0.191,-1.051
890,-0.234,0.055,-1.074
891,-0.355,-0.008,-1.066
892,-0.156,-0.113,-0.953
893,0.082,-0.004,-0.953
894,0.262,-0.109,-0.934
895,0.262,0.113,-1.055
896,0.086,-0.125,-1.102
897,-0.188,-0.066,-1.160
898,-0.066,0.062,-1.066
899,-0.070,-0.008,-0.918
900,-0.258,-0.035,-0.895
901,-0.258,-0.137,-0.992
902,-0.258,-0.137,-0.988
903,-0.016,0.137,-1.129
904,0.086,0.199,-1.027
905,-0.250,0.008,-0.973
906,-0.047,-0.062,-0.910
907,0.328,0.164,-0.969
908,0.062,-0.191,-0.969
909,-0.246,-0.145,-1.227
910,0.152,0.137,-1.184
911,0.137,0.270,-0.938
912,-0.391,-0.406,-0.738
913,-0.203,-0.004,-0.988
914,0.160,-0.020,-1.074
915,0.012,0.090,-1.094
916,-0.109,0.027,-0.941
917,0.137,0.160,-0.879
918,-0.172,-0.285,-0.961
919,0.023,-0.203,-1.199
920,0.141,0.016,-1.227
921,-0.086,-0.070,-1.027
922,-0.250,0.027,-0.867
923,0.027,0.012,-0.906
924,-0.152,-0.113,-1.098
925,-0.102,-0.242,-1.129
926,0.160,0.293,-0.992
927,-0.027,0.133,-0.816
928,-0.262,-0.129,-0.914
929,0.109,-0.113,-1.027
930,0.359,0.047,-1.117
931,-0.023,0.031,-1.082
932,-0.211,-0.117,-0.953
933,-0.309,0.074,-1.113
934,-0.012,-0.066,-1.133
935,0.109,0.066,-0.977
936,-0.211,0.340,-0.910
937,-0.301,-0.270,-0.871
938,0.125,0.375,-0.836
939,0.035,0.016,-0.980
940,-0.102,-0.023,-1.191
941,0.152,-0.121,-1.004
942,0.355,0.160,-0.926
943,-0.125,-0.055,-1.016
944,-0.254,-0.371,-1.082
945,0.141,0.164,-1.203
946,0.008,-0.020,-1.027
947,-0.438,-0.070,-0.906
948,-0.281,-0.098,-0.871
949,0.113,0.129,-1.004
950,-0.184,-0.020,-1.094
951,-0.062,0.027,-1.148
952,0.125,0.109,-1.027
953,0.082,0.023,-0.902
954,0.145,-0.246,-0.820
955,-0.023,0.066,-1.051
956,-0.191,-0.238,-1.324
957,0.094,0.160,-1.152
958,0.098,0.234,-0.750
959,-0.340,-0.152,-0.805
960,-0.156,-0.238,-0.926
961,-0.156,-0.238,-0.926
962,0.238,0.246,-1.207
963,0.004,0.043,-1.219
964,-0.355,-0.098,-0.934
965,0.316,0.402,-0.836
966,-0.020,-0.250,-0.910
967,-0.168,-0.262,-1.117
968,-0.035,-0.004,-1.234
969,0.012,0.184,-1.070
970,-0.340,0.137,-0.754
971,-0.137,0.102,-0.801
972,0.082,-0.113,-0.918
973,-0.059,-0.027,-1.062
974,-0.117,-0.055,-1.082
975,0.066,0.500,-1.105
976,0.105,-0.086,-0.926
977,0.031,-0.059,-0.945
978,-0.027,-0.059,-1.156
979,-0.184,-0.332,-1.137
980,-0.129,0.133,-1.082
981,-0.051,0.105,-0.836
982,-0.152,0.117,-0.816
983,-0.082,0.043,-0.930
984,-0.074,-0.109,-1.039
985,0.055,-0.047,-1.102
986,0.098,0.098,-1.055
987,0.098,0.152,-1.078
988,-0.070,-0.133,-1.043
989,-0.094,0.008,-1.164
990,-0.051,-0.246,-1.027
991,-0.074,-0.031,-0.918
992,0.027,0.215,-0.859
993,-0.105,0.059,-0.906
994,-0.266,0.008,-1.047
995,0.016,0.043,-1.066
996,0.199,0.082,-0.926
997,-0.062,-0.090,-0.848
998,-0.160,-0.039,-0.953
999,0.051,-0.070,-1.152
Rate 1441, overflows 0
