Sample,X,Y,Z
866,0.168,0.344,-1.098
867,-0.160,0.133,-0.816
868,-0.434,-0.344,-0.613
869,-0.066,0.031,-1.008
870,0.094,0.094,-1.184
871,0.102,0.137,-1.051
872,-0.273,0.137,-1.090
873,0.094,-0.082,-0.902
874,0.109,-0.219,-0.906
875,-0.031,-0.203,-1.219
876,-0.160,-0.094,-1.266
877,-0.059,0.059,-1.023
878,-0.188,0.184,-0.891
879,-0.109,-0.109,-0.727
880,-0.285,-0.059,-0.938
881,-0.004,-0.043,-1.215
882,0.055,0.121,-1.203
883,0.004,0.230,-1.113
884,-0.086,-0.121,-0.891
885,0.219,0.008,-0.879
886,-0.062,-0.078,-1.035
887,-0.270,-0.094,-1.180
888,0.125,0.117,-1.004
889,-0.109,0.289,-0.922
890,-0.449,-0.223,-0.887
891,-0.211,-0.141,-0.910
892,0.250,0.137,-1.086
893,0.047,0.008,-1.070
894,-0.164,0.137,-0.973
895,0.020,-0.059,-0.871
896,0.062,-0.012,-0.977
897,0.156,-0.141,-1.203
898,-0.090,-0.043,-1.199
899,-0.203,-0.113,-1.059
900,-0.086,0.113,-0.777
901,-0.250,-0.047,-0.812
902,-0.160,-0.168,-0.961
903,0.066,0.176,-1.207
904,-0.031,0.035,-1.062
905,-0.215,-0.020,-0.926
906,0.148,0.129,-0.914
907,-0.172,-0.285,-1.023
908,0.152,-0.266,-1.180
909,0.312,0.230,-1.254
910,-0.117,-0.098,-1.098
911,-0.488,-0.078,-0.926
912,0.082,0.230,-0.840
913,-0.297,-0.031,-0.883
914,-0.422,-0.176,-1.000
915,0.297,0.145,-0.984
916,0.098,0.301,-1.000
917,-0.281,-0.238,-0.863
918,-0.031,-0.090,-0.996
919,0.562,0.137,-1.109
920,0.094,-0.195,-1.133
921,-0.328,-0.203,-1.086
922,-0.184,-0.051,-1.055
923,0.066,0.273,-1.070
924,-0.328,0.074,-1.020
925,-0.465,-0.172,-0.859
926,-0.109,-0.039,-0.848
927,0.141,0.305,-1.008
928,-0.055,-0.094,-1.051
929,0.055,0.137,-1.055
930,0.098,0.086,-1.102
931,0.004,-0.309,-0.848
932,0.090,-0.160,-0.926
933,0.133,-0.047,-1.090
934,-0.301,-0.082,-1.188
935,-0.184,0.035,-1.137
936,-0.031,0.324,-1.000
937,-0.449,-0.270,-0.891
938,-0.207,-0.191,-0.961
939,0.258,0.230,-1.051
940,-0.059,0.109,-1.070
941,-0.266,-0.148,-1.031
942,0.219,0.184,-0.980
943,0.215,-0.082,-0.945
944,-0.184,-0.207,-1.031
945,-0.020,-0.004,-1.059
946,0.090,0.051,-0.879
947,-0.328,0.109,-0.898
948,-0.352,-0.301,-0.914
949,0.234,0.148,-1.078
950,0.148,0.188,-1.145
951,-0.477,-0.219,-1.059
952,0.062,0.125,-0.953
953,0.273,0.055,-0.820
954,-0.293,-0.258,-1.078
955,0.090,-0.098,-1.125
956,0.168,0.203,-1.066
957,-0.438,-0.184,-1.004
958,-0.113,0.016,-0.914
959,-0.016,0.102,-0.828
960,-0.359,-0.293,-1.004
961,-0.102,-0.125,-1.086
962,0.270,0.238,-1.074
963,-0.156,-0.055,-1.113
964,-0.285,-0.312,-1.008
965,0.203,0.062,-0.996
966,0.121,-0.191,-1.059
967,-0.250,-0.098,-1.203
968,0.004,0.023,-1.160
969,0.020,0.363,-0.969
970,-0.367,-0.234,-0.801
971,-0.234,0.012,-0.879
972,0.215,0.023,-0.996
973,0.008,0.109,-1.004
974,-0.250,0.059,-1.039
975,0.109,0.195,-1.020
976,-0.141,-0.082,-0.930
977,-0.113,-0.102,-1.074
978,0.258,-0.082,-1.121
979,0.043,0.047,-1.051
980,-0.336,-0.059,-1.039
981,-0.039,0.309,-0.945
982,-0.074,0.000,-0.840
983,-0.316,-0.211,-1.016
984,0.266,0.227,-1.102
985,0.074,0.008,-0.867
986,-0.379,-0.059,-0.895
987,-0.156,-0.027,-1.055
988,0.246,0.055,-0.984
989,-0.148,-0.367,-1.121
990,0.070,-0.027,-1.062
991,0.020,-0.051,-0.992
992,-0.367,-0.168,-0.961
993,-0.266,-0.074,-1.094
994,0.051,0.055,-1.051
995,0.000,-0.086,-1.062
996,-0.098,-0.027,-0.984
997,0.098,0.023,-0.992
998,-0.031,0.066,-1.016
999,-0.078,-0.082,-1.160
Rate 1434, overflows 0
