Sample,X,Y,Z
780,-0.340,-0.102,-0.777
781,0.129,0.090,-0.852
782,0.379,0.059,-0.996
783,-0.051,-0.180,-1.105
784,-0.070,-0.059,-1.148
785,-0.238,-0.117,-1.148
786,-0.113,0.004,-1.074
787,-0.062,0.055,-1.016
788,-0.090,0.195,-1.086
789,-0.281,-0.137,-1.023
790,-0.023,0.184,-0.961
791,-0.023,0.184,-0.961
792,0.070,0.109,-0.809
793,0.031,-0.047,-0.805
794,0.109,-0.043,-0.949
795,0.207,-0.035,-1.121
796,-0.125,-0.156,-1.141
797,-0.191,-0.250,-1.082
798,0.281,0.281,-1.117
799,-0.074,-0.094,-1.020
800,-0.293,0.023,-1.039
801,-0.109,0.109,-1.012
802,-0.129,0.109,-1.059
803,-0.164,-0.215,-0.887
804,0.176,0.316,-0.871
805,0.176,-0.023,-0.914
806,-0.152,-0.219,-0.980
807,0.047,0.062,-1.109
808,-0.152,-0.109,-1.074
809,-0.316,-0.141,-1.020
810,0.094,0.168,-0.926
811,-0.117,0.047,-1.043
812,-0.305,-0.137,-1.094
813,0.016,0.230,-1.121
814,0.195,0.078,-0.961
815,-0.016,0.023,-0.871
816,0.078,-0.043,-0.969
817,0.125,-0.020,-1.070
818,-0.188,-0.285,-1.035
819,-0.148,0.039,-1.016
820,-0.066,-0.125,-1.004
821,0.148,0.203,-1.004
822,-0.203,-0.020,-0.984
823,-0.168,-0.066,-1.043
824,0.094,-0.027,-1.070
825,0.188,0.082,-1.059
826,0.113,0.207,-1.121
827,-0.203,-0.203,-0.957
828,-0.109,-0.109,-1.012
829,0.105,-0.027,-0.965
830,-0.016,0.109,-1.016
831,-0.508,-0.254,-0.980
832,-0.098,0.078,-0.953
833,0.090,0.242,-0.930
834,-0.469,-0.082,-1.078
835,-0.059,-0.148,-1.090
836,0.469,0.414,-0.980
837,-0.160,-0.062,-0.895
838,-0.215,-0.059,-0.984
839,0.297,0.055,-1.055
840,0.320,0.094,-1.082
841,-0.262,-0.258,-0.988
842,-0.277,0.102,-0.883
843,-0.340,-0.191,-1.008
844,0.078,-0.055,-1.078
845,0.234,0.141,-1.043
846,-0.121,-0.055,-1.008
847,-0.234,-0.219,-1.004
848,0.348,0.352,-1.023
849,0.027,0.047,-1.055
850,-0.262,-0.477,-1.066
851,0.406,0.469,-1.184
852,0.023,-0.184,-0.957
853,-0.504,-0.152,-0.914
854,-0.090,0.000,-0.949
855,0.219,0.359,-1.051
856,-0.484,-0.461,-0.957
857,-0.055,0.172,-0.957
858,0.297,0.277,-0.949
859,-0.227,-0.176,-1.023
860,-0.098,-0.074,-1.066
861,0.422,0.215,-0.977
