Sample,X,Y,Z
931,1.016,0.023,-0.031
932,1.008,0.035,-0.012
933,1.012,0.031,-0.027
934,1.012,0.027,-0.016
935,1.012,0.023,-0.020
936,1.008,0.039,-0.035
937,1.012,0.027,-0.031
938,1.008,0.023,-0.016
939,1.000,0.031,-0.012
940,1.012,0.039,-0.027
941,1.008,0.016,-0.012
942,1.004,0.027,-0.027
943,1.008,0.047,-0.016
944,1.000,0.020,-0.023
945,1.020,0.027,-0.012
946,1.016,0.016,-0.055
947,0.996,0.027,-0.016
948,1.008,0.020,-0.027
949,1.004,0.020,-0.020
950,1.012,0.035,-0.020
951,1.012,0.016,-0.016
952,1.008,0.023,-0.016
953,1.004,0.039,-0.020
954,1.008,0.035,-0.027
955,1.008,0.020,-0.027
956,1.012,0.031,-0.016
957,1.008,0.027,-0.020
958,1.012,0.027,-0.020
959,1.004,0.031,-0.012
960,1.008,0.023,-0.035
961,1.012,0.020,-0.012
962,1.000,0.043,-0.027
963,0.996,0.035,-0.031
964,1.000,0.023,-0.020
965,1.008,0.027,-0.023
966,1.020,0.016,-0.047
967,1.023,0.016,-0.051
968,1.004,0.027,-0.004
969,1.020,0.039,-0.043
970,1.012,0.023,-0.023
971,1.008,0.031,-0.016
972,1.012,0.023,-0.016
973,1.004,0.027,-0.020
974,1.004,0.043,-0.031
975,1.004,0.027,-0.012
976,1.004,0.016,-0.020
977,1.008,0.043,-0.020
978,1.012,0.027,-0.016
979,1.004,0.027,-0.012
980,1.016,0.027,-0.016
981,1.004,0.039,-0.016
982,1.008,0.035,-0.020
983,1.008,0.035,-0.031
984,1.016,0.027,-0.020
985,1.012,0.020,-0.031
986,1.043,0.016,-0.023
987,1.020,0.039,-0.008
988,1.012,0.023,-0.016
989,1.008,0.035,-0.023
990,1.004,0.039,-0.023
991,1.016,0.027,-0.023
992,1.012,0.016,-0.020
993,1.016,0.039,-0.031
994,1.008,0.039,-0.023
995,1.004,0.027,-0.023
996,1.000,0.016,-0.027
997,1.012,0.020,-0.023
998,1.016,0.031,-0.027
999,1.004,0.035,-0.027
Rate 1432, overflows 0
