Sample,X,Y,Z
641,0.020,-0.191,-1.129
642,0.184,0.422,-0.988
643,-0.375,-0.145,-0.809
644,-0.195,0.148,-0.867
645,-0.301,0.043,-1.066
646,-0.043,-0.168,-1.105
647,0.156,0.184,-1.000
648,0.289,0.070,-0.863
649,0.320,0.105,-0.949
650,0.156,-0.012,-1.125
651,-0.266,-0.340,-1.098
652,-0.176,-0.191,-1.156
653,0.312,0.348,-0.926
654,-0.277,-0.094,-0.770
655,-0.297,0.016,-0.953
656,0.191,0.262,-1.016
657,-0.309,0.012,-1.078
658,-0.371,-0.453,-0.973
659,0.574,0.414,-1.008
660,0.477,-0.004,-0.922
661,-0.320,-0.230,-1.051
662,-0.059,0.047,-1.094
663,0.035,-0.059,-1.008
664,-0.262,-0.121,-1.035
665,0.117,0.004,-0.938
666,-0.023,0.277,-1.113
667,-0.359,-0.207,-1.039
668,-0.043,0.199,-1.051
669,0.051,0.070,-0.961
670,-0.348,-0.160,-1.102
671,0.121,-0.172,-1.004
672,0.301,0.508,-0.957
673,-0.391,-0.273,-0.824
674,-0.344,-0.090,-0.914
675,0.320,-0.066,-0.984
676,0.223,0.168,-1.129
677,-0.250,-0.309,-1.113
678,0.008,0.105,-1.000
679,0.270,0.320,-1.023
680,-0.352,-0.262,-1.188
681,-0.117,-0.098,-1.098
682,0.410,0.367,-0.949
683,-0.227,-0.059,-0.777
684,-0.391,-0.082,-0.844
685,0.246,0.000,-0.945
686,0.055,0.133,-1.039
687,-0.477,-0.406,-1.031
688,-0.047,0.117,-1.023
689,0.117,0.129,-1.055
690,-0.113,-0.020,-1.211
691,-0.164,-0.191,-1.125
692,0.285,0.371,-1.016
693,0.121,0.148,-0.820
694,-0.363,-0.152,-0.918
695,0.008,-0.105,-1.004
696,0.270,0.172,-1.078
697,-0.012,-0.215,-0.949
698,-0.176,0.012,-0.957
699,0.105,0.160,-0.965
700,-0.199,-0.113,-1.094
701,-0.039,-0.066,-1.090
702,0.277,0.188,-1.066
703,-0.164,0.059,-1.008
704,-0.312,-0.176,-1.008
705,0.051,0.199,-0.957
706,0.043,0.016,-0.969
707,-0.258,-0.250,-1.008
708,0.086,0.043,-1.051
709,0.090,0.141,-0.496
710,-0.262,-0.184,-0.910
711,-0.129,0.105,-0.992
712,0.031,0.031,-1.121
713,0.113,0.070,-1.004
714,-0.098,0.082,-0.926
715,-0.184,-0.043,-0.969
716,-0.027,0.016,-1.094
717,0.227,0.113,-1.043
718,-0.164,-0.172,-0.941
719,0.004,-0.129,-0.965
720,0.227,0.133,-1.082
721,-0.230,-0.188,-1.105
722,-0.215,-0.078,-1.047
723,0.164,0.215,-0.938
724,-0.027,0.090,-0.961
725,-0.266,-0.184,-0.992
726,-0.008,0.148,-1.047
727,0.082,0.008,-1.023
728,-0.117,-0.109,-0.977
729,0.113,0.113,-1.172
730,0.227,-0.137,-1.039
731,-0.113,-0.023,-1.066
732,-0.121,-0.086,-0.977
733,-0.016,0.117,-0.980
734,-0.156,-0.043,-0.973
735,-0.176,-0.023,-1.074
736,0.305,0.281,-0.895
737,-0.285,0.137,-0.891
738,-0.406,-0.301,-0.922
739,0.309,0.402,-1.020
740,0.066,-0.180,-1.016
741,-0.246,-0.262,-0.973
742,0.246,0.000,-0.996
743,0.082,0.203,-1.125
744,-0.438,-0.430,-1.164
745,-0.125,0.125,-1.035
746,-0.090,0.023,-1.004
747,-0.102,-0.078,-1.059
748,0.141,0.230,-1.043
749,0.016,0.129,-0.898
750,-0.391,-0.066,-0.922
751,0.004,-0.160,-0.891
752,0.336,0.328,-1.039
753,-0.012,-0.344,-1.043
754,0.020,-0.121,-1.047
755,0.098,0.078,-1.055
756,-0.219,-0.035,-1.145
757,-0.129,-0.094,-1.082
758,0.320,0.328,-0.988
759,-0.020,0.168,-0.910
760,-0.574,-0.277,-0.938
761,0.043,0.188,-1.020
