Sample,X,Y,Z
575,-0.219,-0.137,-1.004
576,0.219,0.074,-1.016
577,0.180,-0.285,-0.996
578,0.031,-0.098,-1.070
579,-0.141,0.160,-1.141
580,-0.168,0.094,-0.965
581,0.062,0.230,-0.926
582,0.121,-0.094,-0.785
583,-0.059,-0.016,-1.000
584,-0.066,-0.137,-1.047
585,-0.062,0.230,-1.082
586,-0.121,-0.035,-0.980
587,-0.078,-0.051,-1.039
588,0.281,-0.270,-0.984
589,0.000,0.105,-1.141
590,-0.453,-0.496,-1.094
591,-0.148,0.156,-1.129
592,0.098,0.145,-0.965
593,-0.098,-0.129,-0.938
594,0.023,0.035,-0.988
595,-0.004,0.016,-1.016
596,-0.426,-0.090,-1.051
597,0.172,0.066,-0.988
598,0.250,0.273,-0.922
599,-0.109,-0.336,-1.020
600,0.078,0.051,-1.070
601,0.027,-0.129,-0.984
602,-0.340,-0.129,-1.078
603,-0.027,0.008,-0.969
604,0.180,0.215,-0.965
605,-0.230,-0.250,-0.945
606,-0.012,0.039,-1.008
607,0.184,0.270,-1.016
608,-0.215,-0.145,-0.961
609,-0.211,0.082,-1.086
610,0.180,-0.164,-0.988
611,0.141,0.172,-1.078
612,0.141,0.172,-1.078
613,-0.105,-0.047,-0.961
614,-0.320,-0.203,-0.883
615,-0.066,0.062,-0.918
616,0.152,-0.098,-1.051
617,-0.059,-0.102,-1.082
618,-0.215,-0.180,-1.047
619,0.062,0.242,-1.129
620,-0.031,-0.203,-0.945
621,-0.129,0.207,-1.113
622,0.258,-0.176,-1.020
623,0.188,0.004,-1.027
624,-0.102,-0.156,-1.141
625,-0.129,-0.031,-1.180
626,-0.203,-0.109,-1.090
627,-0.047,0.199,-0.973
628,-0.199,-0.066,-0.895
629,-0.023,-0.031,-0.836
630,0.145,0.094,-0.809
631,-0.164,0.008,-0.922
632,-0.215,-0.020,-1.066
633,0.078,0.098,-1.133
634,0.262,0.047,-1.016
635,0.008,-0.094,-1.004
636,-0.066,-0.289,-1.008
637,0.109,0.109,-1.172
638,-0.062,-0.047,-1.012
639,-0.441,0.082,-1.004
640,-0.195,0.133,-0.883
641,0.059,0.195,-0.832
642,-0.215,-0.199,-0.867
643,-0.012,0.117,-1.027
644,0.133,-0.051,-0.992
645,-0.012,-0.020,-1.145
646,0.086,-0.090,-1.152
647,0.207,0.016,-1.125
648,-0.391,-0.066,-0.996
649,-0.297,-0.312,-0.996
650,0.215,0.344,-0.992
651,0.215,0.344,-0.992
652,0.184,0.105,-0.941
653,-0.297,-0.059,-1.039
654,0.098,0.086,-0.887
655,-0.004,0.141,-0.973
656,-0.273,-0.270,-1.145
657,0.109,-0.145,-1.117
658,0.430,0.461,-1.074
659,-0.344,-0.219,-0.918
660,-0.414,-0.129,-0.883
661,-0.035,0.016,-0.957
662,-0.180,-0.086,-1.059
663,0.098,-0.047,-0.988
664,0.035,0.375,-1.059
665,-0.250,-0.207,-1.008
666,0.074,0.094,-0.965
667,0.340,0.164,-0.957
668,-0.113,-0.312,-1.082
669,0.074,0.031,-1.090
670,0.145,0.309,-1.023
671,-0.297,-0.156,-0.953
672,-0.309,-0.207,-0.887
673,0.176,0.168,-0.992
674,-0.230,-0.211,-0.992
675,-0.203,0.043,-1.090
676,-0.070,0.066,-1.008
677,0.016,0.070,-1.074
678,0.066,-0.078,-0.992
679,0.117,0.082,-1.082
680,-0.070,-0.223,-1.066
681,0.109,0.180,-1.105
682,0.172,0.176,-1.008
683,-0.152,-0.098,-0.875
684,-0.230,0.090,-1.031
685,-0.020,-0.141,-0.938
686,-0.082,0.156,-1.031
687,-0.164,-0.082,-0.988
688,0.020,0.199,-1.031
689,0.188,0.051,-0.906
690,-0.059,0.023,-0.918
691,-0.121,-0.141,-1.023
692,0.195,0.137,-1.164
693,0.156,0.105,-1.113
694,-0.262,-0.078,-0.973
695,-0.188,0.125,-0.906
696,0.000,0.000,-0.922
697,-0.234,-0.066,-0.914
698,0.113,0.129,-1.020
699,0.055,0.184,-1.059
700,-0.230,-0.059,-1.039
701,-0.094,0.070,-0.938
702,-0.004,-0.129,-0.910
703,0.160,-0.051,-0.988
704,0.066,-0.051,-1.023
705,-0.164,0.000,-1.203
706,-0.195,-0.141,-1.180
707,-0.121,0.074,-1.070
708,0.117,0.012,-0.840
709,-0.086,-0.055,-0.812
710,-0.074,-0.109,-0.992
711,-0.090,-0.102,-1.227
712,0.133,0.180,-1.195
713,0.102,0.277,-0.988
714,-0.238,-0.273,-0.832
715,0.148,-0.125,-0.891
716,0.359,0.012,-1.039
717,-0.137,-0.062,-1.234
718,-0.254,-0.102,-1.109
719,0.094,0.441,-0.906
720,-0.387,-0.031,-0.926
721,-0.320,-0.418,-0.809
722,0.141,0.285,-1.082
723,0.195,0.059,-1.020
724,-0.344,0.207,-1.008
725,0.152,0.035,-0.801
726,0.004,0.105,-1.035
727,0.320,-0.168,-1.137
728,-0.066,-0.223,-1.160
729,-0.102,0.004,-1.078
730,-0.344,0.023,-1.035
731,0.023,-0.043,-0.898
732,0.109,0.156,-0.945
733,-0.207,-0.336,-0.957
734,-0.109,0.199,-1.094
735,-0.102,-0.043,-0.984
736,0.066,0.137,-1.047
737,0.156,-0.004,-1.016
738,0.297,0.000,-1.047
739,-0.199,-0.078,-1.207
740,-0.234,-0.168,-1.164
741,-0.195,0.074,-1.031
742,0.008,0.188,-0.840
743,-0.117,-0.047,-0.832
744,-0.090,-0.012,-0.910
745,-0.055,-0.074,-0.945
746,0.145,0.172,-0.977
747,-0.113,0.230,-0.988
748,-0.086,-0.156,-1.090
749,0.227,-0.121,-1.020
750,0.336,0.074,-1.055
751,0.336,0.074,-1.055
752,-0.289,-0.125,-1.188
